436 ,12414576
437 ,12406371
438 ,12084078
439 ,12682427
440 ,12755033
441 ,12201747
442 ,12008828
443 ,12926877
444 ,12149063
445 ,12716671
446 ,12724569
447 ,12632077
448 ,12496235
449 ,12700587
450 ,12733083
451 ,13059182
452 ,13412802
453 ,12711415
454 ,12862762
455 ,13171304
456 ,12663408
457 ,12497123
458 ,12929223
459 ,13694715
460 ,12771718
461 ,13490691
462 ,12785185
463 ,14324410
464 ,13001519
465 ,13971072
466 ,13399045
467 ,13485416
468 ,13301870
469 ,13100757
470 ,12786351
471 ,14101340
472 ,13292520
473 ,13273469
474 ,13748305
475 ,13659609
476 ,13751541
477 ,15793675
478 ,14765875
479 ,13914869
480 ,13222542
481 ,13623301
482 ,13792212
483 ,13888528
484 ,13425414
485 ,13920432
486 ,13764706
487 ,13998300
488 ,14034598
489 ,14402571
490 ,13774920
491 ,14435955
492 ,13940925
493 ,14228100
494 ,13717875
495 ,14407247
496 ,14374776
497 ,13908430
498 ,14139117
499 ,13980440
500 ,14751235
501 ,13987482
502 ,14352529
503 ,15033443
504 ,14285768
505 ,14843428
506 ,13834660
507 ,18656117
508 ,18700021
509 ,14539009
510 ,14508844
511 ,15072664
512 ,14901122
513 ,15138828
514 ,14788409
515 ,14594914
516 ,16746551
517 ,15118614
518 ,14872137
519 ,14627980
520 ,15062420
521 ,14496555
522 ,15752996
523 ,15271740
524 ,15164876
525 ,14698836
526 ,14818842
527 ,15502107
528 ,15260011
529 ,15270284
530 ,15670728
531 ,15573546
532 ,14900538
533 ,14817089
534 ,16013534
535 ,15408143
536 ,15692382
537 ,16034604
538 ,15482782
539 ,15500641
540 ,15629743
541 ,17753291
542 ,18311836
543 ,16096962
544 ,15639712
545 ,15603991
546 ,15922487
547 ,15615100
548 ,15906100
549 ,15259722
550 ,15930095
551 ,16573842
552 ,15261196
553 ,15966396
554 ,16065056
555 ,15712883
556 ,16228098
557 ,16734843
558 ,16108391
559 ,16048083
560 ,16009730
561 ,16004160
562 ,16237478
563 ,16756524
564 ,15810360
565 ,16549815
566 ,16825309
567 ,15827348
568 ,16337899
569 ,16371844
570 ,16371249
571 ,15592270
572 ,17400243
573 ,16500948
574 ,16481317
575 ,16978401
576 ,16014108
577 ,16444729
578 ,16289876
579 ,16290460
580 ,16279042
581 ,17091098
582 ,16777014
583 ,16562705
584 ,16886201
585 ,16724597
586 ,16758273
587 ,16981628
588 ,16540467
589 ,16516461
590 ,17168687
591 ,16523202
592 ,18994208
593 ,17042222
594 ,16899964
595 ,16794274
596 ,17242160
597 ,16987180
598 ,16556856
599 ,17185681
600 ,16895271
601 ,17385613
602 ,17662227
603 ,16757092
604 ,16955567
605 ,17522322
606 ,17069162
607 ,17576466
608 ,19287244
609 ,17026416
610 ,17328235
611 ,17641174
612 ,16845505
613 ,17125683
614 ,17518803
615 ,17505339
616 ,17593465
617 ,17804233
618 ,18057158
619 ,17348726
620 ,17751534
621 ,17616588
622 ,17732518
623 ,20771150
624 ,17581762
625 ,18010910
626 ,20816536
627 ,17438599
628 ,18067400
629 ,18051323
630 ,17888535
631 ,18270567
632 ,18371559
633 ,18065063
634 ,17941529
635 ,17676304
636 ,18286078
637 ,21070036
638 ,18694169
639 ,18452365
640 ,18467874
641 ,18393813
642 ,18558335
643 ,18688879
644 ,18590525
645 ,18376248
646 ,18469037
647 ,18466426
648 ,18080575
649 ,18988077
650 ,18849308
651 ,19018509
652 ,18489822
653 ,18265288
654 ,18195331
655 ,19408454
656 ,18719635
657 ,18485718
658 ,18892641
659 ,20723744
660 ,19728113
661 ,18870971
662 ,19065346
663 ,23664048
664 ,18697392
665 ,19614848
666 ,19242772
667 ,18844926
668 ,19013249
669 ,19308053
670 ,19222272
671 ,18921911
672 ,19418698
673 ,18832635
674 ,19519391
675 ,23922815
676 ,19499203
677 ,21788739
678 ,21873325
679 ,19143530
680 ,19683623
681 ,19598725
682 ,20238959
683 ,19373316
684 ,19906692
685 ,19872736
686 ,20563596
687 ,21453833
688 ,19719625
689 ,20295743
690 ,19460258
691 ,19936561
692 ,20405226
693 ,19713769
694 ,20472284
695 ,20533733
696 ,20068593
697 ,20869819
698 ,21057452
699 ,20481051
700 ,19611611
701 ,20096682
702 ,19979594
703 ,19793698
704 ,20674850
705 ,20442704
706 ,20515598
707 ,20068006
708 ,25895597
709 ,20394985
710 ,20613676
711 ,20456173
712 ,20092578
713 ,21362792
714 ,20914016
715 ,20466406
716 ,20759457
717 ,21231645
718 ,20467888
719 ,21761787
720 ,21463507
721 ,20356648
722 ,20890896
723 ,21667526
724 ,21072387
725 ,21349314
726 ,21359859
727 ,20505941
728 ,21551021
729 ,22969651
730 ,21796927
731 ,20972869
732 ,21611038
733 ,21149967
734 ,20906976
735 ,22369530
736 ,20942996
737 ,21719350
738 ,21403181
739 ,23480179
740 ,22640313
741 ,23149973
742 ,23822994
743 ,21767056
744 ,21865134
745 ,21467592
746 ,21656704
747 ,21732228
748 ,27510360
749 ,21014716
750 ,21753029
751 ,22081770
752 ,21497468
753 ,22033472
754 ,21661971
755 ,22132398
756 ,21582941
757 ,21251536
758 ,22412260
759 ,22477846
760 ,22107246
761 ,22446526
762 ,21838497
763 ,23092321
764 ,22706764
765 ,21993062
766 ,21861037
767 ,23465551
768 ,22139425
769 ,22026733
770 ,22042244
771 ,22310690
772 ,22619533
773 ,22439209
774 ,23111333
775 ,25231651
776 ,23296048
777 ,22407881
778 ,22256837
779 ,22217016
780 ,23120119
781 ,22231350
782 ,23098463
783 ,22838802
784 ,27271182
785 ,22957065
786 ,23210877
787 ,22717301
788 ,23293142
789 ,23330895
790 ,22267371
791 ,23162257
792 ,24522044
793 ,23699443
794 ,22737505
795 ,23396169
796 ,23105473
797 ,22992468
798 ,23614270
799 ,23299556
800 ,23470821
801 ,24027905
802 ,23730460
803 ,23075914
804 ,23344072
805 ,23373341
806 ,23569460
807 ,23474330
808 ,23270316
809 ,24912568
810 ,24346995
811 ,23139145
812 ,24177217
813 ,23390595
814 ,24322109
815 ,24740740
816 ,25282890
817 ,24462334
818 ,23209996
819 ,24291379
820 ,23170472
821 ,24315957
822 ,23730475
823 ,23979018
824 ,30733737
825 ,24622462
826 ,23928676
827 ,24222290
828 ,23973753
829 ,24179262
830 ,24980490
831 ,24605774
832 ,27484887
833 ,24780572
834 ,23766204
835 ,26650880
836 ,25552805
837 ,24694772
838 ,24515027
839 ,25656124
840 ,23974641
841 ,24637109
842 ,24435398
843 ,24673415
844 ,24623054
845 ,24739848
846 ,24503315
847 ,28505968
848 ,24700336
849 ,25562764
850 ,24377731
851 ,25131830
852 ,25346119
853 ,25981659
854 ,28994260
855 ,24623923
856 ,24674872
857 ,25462336
858 ,26190415
859 ,25147651
860 ,24422518
861 ,30106391
862 ,25750407
863 ,25544302
864 ,25168147
865 ,25096417
866 ,24998055
867 ,25869547
868 ,29541107
869 ,25550744
870 ,25548414
871 ,25207068
872 ,25658777
873 ,30153806
874 ,29039936
875 ,29373368
876 ,25484305
877 ,25639732
878 ,25785533
879 ,26377753
880 ,25623046
881 ,27085582
882 ,29338809
883 ,25456781
884 ,26104336
885 ,26073853
886 ,26720837
887 ,25624511
888 ,32118700
889 ,25249512
890 ,27160529
891 ,26673412
892 ,26144428
893 ,26889745
894 ,25777039
895 ,28836484
896 ,26369837
897 ,25995720
898 ,26236051
899 ,27182188
900 ,26251286
901 ,31802534
902 ,26625402
903 ,26503907
904 ,27138290
905 ,30105512
906 ,31106092
907 ,31981989
908 ,27068043
909 ,26175455
910 ,26497171
911 ,26209987
912 ,27422244
913 ,32993115
914 ,28600529
915 ,26729614
916 ,26635059
917 ,28472017
918 ,27711759
919 ,34155586
920 ,26929551
921 ,27864849
922 ,26644733
923 ,27979633
924 ,27035828
925 ,31372201
926 ,28280272
927 ,27154975
928 ,27110188
929 ,28102567
930 ,27497774
931 ,31664356
932 ,27763884
933 ,27832667
934 ,27676626
935 ,27921960
936 ,27993683
937 ,29510348
938 ,28229337
939 ,27663163
940 ,27422227
941 ,31063057
942 ,37497513
943 ,27895603
944 ,28365754
945 ,27707959
946 ,27895887
947 ,28431318
948 ,33197740
949 ,29219395
950 ,27771195
951 ,28270893
952 ,29828869
953 ,28017090
954 ,29129784
955 ,28625114
956 ,27989285
957 ,28149997
958 ,28963823
959 ,37581829
960 ,31770901
961 ,29115745
962 ,28409943
963 ,28536714
964 ,35114011
965 ,28313060
966 ,29148826
967 ,29023847
968 ,28943916
969 ,28724355
970 ,32093816
971 ,29592636
972 ,28488442
973 ,31873666
974 ,29179873
975 ,39306657
976 ,29551636
977 ,29299306
978 ,30709123
979 ,29038455
980 ,40300805
981 ,29895601
982 ,29910841
983 ,28945371
984 ,31322148
985 ,32392412
986 ,29581504
987 ,29253073
988 ,29730818
989 ,30561329
990 ,29322142
991 ,34132165
992 ,31020040
993 ,29400892
994 ,30125690
995 ,43858473
996 ,29832065
997 ,30077108
998 ,29366347
999 ,30197148
1000 ,35977871
1001 ,30041088
1002 ,29908470
1003 ,29886809
1004 ,29883596
1005 ,38116104
1006 ,31042597
1007 ,30134524
1008 ,30158181
1009 ,30475547
1010 ,34165830
1011 ,31335303
1012 ,31594404
1013 ,31672292
1014 ,38692188
1015 ,31404403
1016 ,31635700
1017 ,32450951
1018 ,31940995
1019 ,57234713
1020 ,41623429
1021 ,39301402
1022 ,38615491
1023 ,35926369
1024 ,39967389
1025 ,34966485
1026 ,35118747
1027 ,36202438
1028 ,64745007
1029 ,36733459
1030 ,40969741
1031 ,37455955
1032 ,38623703
1033 ,47981774
1034 ,37466825
1035 ,40913815
1036 ,40660297
1037 ,54715686
1038 ,39222912
1039 ,39712096
1040 ,38429882
1041 ,45242864
1042 ,43533834
1043 ,44490812
1044 ,39897711
1045 ,44841207
1046 ,49514549
1047 ,41940461
1048 ,41630417
1049 ,45176443
1050 ,59924715
1051 ,45369609
1052 ,41459747
1053 ,45263085
1054 ,69696111
1055 ,44122571
1056 ,46986709
1057 ,45812856
1058 ,48100890
1059 ,46476163
1060 ,48999899
1061 ,43981732
1062 ,43983810
1063 ,50521580
1064 ,47328046
1065 ,46009275
1066 ,45676417
1067 ,49429946
1068 ,45315464
1069 ,46030611
1070 ,45416743
1071 ,52554951
1072 ,48763942
1073 ,43799380
1074 ,46012768
1075 ,52489120
1076 ,49124896
1077 ,49289697
1078 ,45625200
1079 ,49412076
1080 ,44858787
1081 ,45486142
1082 ,46171746
1083 ,52172377
1084 ,49955715
1085 ,47428776
1086 ,46576604
1087 ,51180242
1088 ,50079247
1089 ,47496399
1090 ,58319019
1091 ,50458039
1092 ,50637817
1093 ,47687261
1094 ,69920664
1095 ,49935222
1096 ,49955398
1097 ,48477653
1098 ,65648413
1099 ,49694604
1100 ,52343901
1101 ,52128465
1102 ,54194908
1103 ,53318110
1104 ,54189046
1105 ,52258706
1106 ,50472682
1107 ,52486741
1108 ,53186676
1109 ,69233014
1110 ,53380196
1111 ,51845655
1112 ,58266338
1113 ,60754656
1114 ,54669135
1115 ,56480914
1116 ,70711362
1117 ,56480327
1118 ,54123490
1119 ,54193727
1120 ,56519576
1121 ,61401604
1122 ,61076065
1123 ,67500586
1124 ,50299383
1125 ,60424166
1126 ,68431517
1127 ,55037989
1128 ,56164184
1129 ,54639027
1130 ,62335176
1131 ,60451342
1132 ,59631954
1133 ,72695842
1134 ,55490546
1135 ,61947827
1136 ,63829541
1137 ,61990025
1138 ,60778072
1139 ,59788890
1140 ,62083375
1141 ,61936993
1142 ,61298254
1143 ,71117710
1144 ,53934913
1145 ,56558177
1146 ,77203466
1147 ,65449279
1148 ,65550074
1149 ,65754370
1150 ,61286553
1151 ,61184697
1152 ,64176784
1153 ,68060860
1154 ,62942303
1155 ,64344511
1156 ,75625893
1157 ,64064083
1158 ,61642520
1159 ,78438555
1160 ,68455189
1161 ,64859772
1162 ,78126473
1163 ,60688783
1164 ,58147174
1165 ,67866774
1166 ,69242968
1167 ,65071695
1168 ,68652793
1169 ,69098362
1170 ,68378518
1171 ,66946395
1172 ,61170636
1173 ,64889319
1174 ,64356550
1175 ,62802942
1176 ,64061125
1177 ,71101300
1178 ,62465156
1179 ,72086063
1180 ,73627346
1181 ,66777803
1182 ,69043036
1183 ,72488004
1184 ,61260503
1185 ,65586904
1186 ,63754091
1187 ,65174485
1188 ,64834284
1189 ,59083649
1190 ,70907483
1191 ,74477762
1192 ,73384961
1193 ,68707520
1194 ,73829897
1195 ,79985119
1196 ,76384999
1197 ,69086911
1198 ,80643790
1199 ,73427684
1200 ,75002932
1201 ,74900197
1202 ,76944111
1203 ,74173913
1204 ,70012264
1205 ,77610966
1206 ,77378270
1207 ,72726003
1208 ,78865346
1209 ,78677712
1210 ,69712522
1211 ,63984444
1212 ,66997946
1213 ,76048872
1214 ,81139368
1215 ,78263801
1216 ,80478111
1217 ,70212543
1218 ,76008805
1219 ,78929205
1220 ,67173582
1221 ,72791887
1222 ,68272200
1223 ,66311769
1224 ,85222812
1225 ,69218079
1226 ,81663955
1227 ,75672414
1228 ,77730409
1229 ,67914228
1230 ,70074325
1231 ,79341947
1232 ,79485373
1233 ,81537228
1234 ,78759093
1235 ,77785448
1236 ,71448184
1237 ,79555948
1238 ,63418585
1239 ,69192616
1240 ,73172408
1241 ,73170989
1242 ,82674541
1243 ,69116512
1244 ,82799511
1245 ,78450837
1246 ,82817382
1247 ,83601061
1248 ,82867775
1249 ,70440233
1250 ,64220704
1251 ,79750070
1252 ,84105729
1253 ,76699673
1254 ,85392025
1255 ,76557413
1256 ,86156088
1257 ,71546245
1258 ,69047954
1259 ,71637573
1260 ,79985401
1261 ,73885541
1262 ,80278141
1263 ,72340175
1264 ,85528449
1265 ,73259670
1266 ,81992447
1267 ,75464894
1268 ,84957580
1269 ,69955768
1270 ,74290100
1271 ,73874133
1272 ,78832548
1273 ,76175101
1274 ,80014683
1275 ,72387007
1276 ,85832916
1277 ,74833730
1278 ,83347237
1279 ,73488001
1280 ,82848419
1281 ,75124717
1282 ,76420413
1283 ,80779046
1284 ,82227498
1285 ,85771155
1286 ,88669581
1287 ,88265591
1288 ,87268228
1289 ,85150537
1290 ,85742417
1291 ,86575008
1292 ,83605712
1293 ,87729889
1294 ,78606573
1295 ,88075287
1296 ,76820597
1297 ,78043931
1298 ,85860987
1299 ,86646995
1300 ,87055105
1301 ,81641988
1302 ,88545136
1303 ,78053012
1304 ,83563577
1305 ,76579067
1306 ,87690041
1307 ,89006201
1308 ,80383775
1309 ,88633559
1310 ,74919236
1311 ,90058336
1312 ,88667244
1313 ,81905476
1314 ,90277608
1315 ,81831998
1316 ,84752128
1317 ,90809171
1318 ,77134127
1319 ,87575906
1320 ,91072686
1321 ,78450569
1322 ,87443006
1323 ,88970837
1324 ,82579133
1325 ,90091693
1326 ,88759965
1327 ,85686233
1328 ,90223709
1329 ,80995652
1330 ,89543064
1331 ,81074695
1332 ,78935650
1333 ,90159901
1334 ,87608085
1335 ,78258805
1336 ,89421035
1337 ,87304807
1338 ,79227471
1339 ,85871570
1340 ,75208735
1341 ,75578454
1342 ,82673950
1343 ,78586376
1344 ,86676858
1345 ,78897873
1346 ,90966413
1347 ,84063563
1348 ,80474007
1349 ,89130366
1350 ,92264146
1351 ,86048926
1352 ,85984556
1353 ,79780210
1354 ,84364845
1355 ,80613592
1356 ,89178096
1357 ,93481653
1358 ,80425392
1359 ,98182738
1360 ,103630679
1361 ,95350806
1362 ,82621236
1363 ,83693562
1364 ,92614832
1365 ,80287805
1366 ,79396381
1367 ,75445263
1368 ,82583187
1369 ,90217020
1370 ,90492465
1371 ,96666408
1372 ,92239824
1373 ,92691531
1374 ,78055937
1375 ,80959948
1376 ,80216668
1377 ,85084053
1378 ,87606326
1379 ,93372165
1380 ,93116603
1381 ,95971131
1382 ,96629478
1383 ,95191848
1384 ,93878325
1385 ,92038421
1386 ,90920762
1387 ,84748902
1388 ,83481614
1389 ,78670685
1390 ,77017294
1391 ,79879428
1392 ,76314130
1393 ,78048652
1394 ,78077318
1395 ,78325854
1396 ,80323819
1397 ,80687092
1398 ,80996854
1399 ,81869785
1400 ,81740377
1401 ,81563843
1402 ,83015866
1403 ,81937102
1404 ,82444715
1405 ,83116254
1406 ,83013498
1407 ,84554218
1408 ,85884098
1409 ,85253258
1410 ,85686521
1411 ,84240688
1412 ,85254745
1413 ,84938848
1414 ,85993619
1415 ,83677446
1416 ,84625072
1417 ,84483100
1418 ,83907831
1419 ,84785452
1420 ,83768200
1421 ,83031653
1422 ,82391447
1423 ,82529609
1424 ,81851034
1425 ,81525212
1426 ,82457604
1427 ,80744745
1428 ,81934169
1429 ,79338155
1430 ,82046299
1431 ,79237420
1432 ,87844912
1433 ,92393810
1434 ,98506226
1435 ,92192426
1436 ,94137411
1437 ,92430696
1438 ,89200611
1439 ,91961432
1440 ,96400843
1441 ,100323298
1442 ,92533747
1443 ,83983358
1444 ,98379488
1445 ,99853452
1446 ,93224309
1447 ,92849919
1448 ,82385861
1449 ,101628951
1450 ,88143246
1451 ,100134800
1452 ,87565072
1453 ,101570657
1454 ,98060422
1455 ,103512143
1456 ,101225235
1457 ,88174559
1458 ,99517104
1459 ,97846678
1460 ,91146473
1461 ,102839687
1462 ,97504789
1463 ,102827969
1464 ,101984606
1465 ,90718181
1466 ,102746290
1467 ,100767687
1468 ,84392851
1469 ,101049292
1470 ,102806913
1471 ,104771219
1472 ,104152050
1473 ,90715263
1474 ,103445384
1475 ,104583837
1476 ,97585319
1477 ,99792267
1478 ,98500699
1479 ,103760100
1480 ,103381867
1481 ,86478396
1482 ,102255381
1483 ,98573857
1484 ,98935120
1485 ,99748648
1486 ,88686542
1487 ,103149371
1488 ,101979904
1489 ,104113742
1490 ,105751603
1491 ,90387960
1492 ,105108738
1493 ,106524706
1494 ,107473795
1495 ,108265701
1496 ,93430719
1497 ,107695406
1498 ,106543502
1499 ,99475240
1500 ,101744239
1501 ,93329423
1502 ,111334143
1503 ,106315696
1504 ,107862835
1505 ,105969981
1506 ,92042492
1507 ,107705918
1508 ,108037623
1509 ,104864582
1510 ,106267707
1511 ,86758253
1512 ,104275020
1513 ,102160863
1514 ,108180168
1515 ,104877484
1516 ,97018816
1517 ,105734955
1518 ,96237840
1519 ,110320717
1520 ,108559279
1521 ,106271228
1522 ,105404712
1523 ,86786336
1524 ,106838296
1525 ,102050179
1526 ,94960879
1527 ,92902004
1528 ,96656421
1529 ,96192146
1530 ,106761879
1531 ,100521523
1532 ,93031999
1533 ,102727857
1534 ,111308132
1535 ,107325976
1536 ,107725261
1537 ,106922292
1538 ,109499314
1539 ,110895619
1540 ,108445415
1541 ,104042017
1542 ,108855545
1543 ,94491912
1544 ,108706264
1545 ,89309503
1546 ,110020044
1547 ,94195929
1548 ,110315770
1549 ,98408490
1550 ,109699859
1551 ,102500397
1552 ,110343827
1553 ,103836475
1554 ,107708891
1555 ,103897694
1556 ,112010686
1557 ,103468802
1558 ,110482029
1559 ,103387098
1560 ,110132465
1561 ,102018580
1562 ,107998680
1563 ,99377158
1564 ,109705078
1565 ,96840875
1566 ,113873689
1567 ,96429842
1568 ,112976433
1569 ,96439206
1570 ,110522399
1571 ,92884471
1572 ,114036450
1573 ,92320352
1574 ,111530962
1575 ,94045764
1576 ,113180806
1577 ,110121694
1578 ,114009245
1579 ,108870152
1580 ,110089679
1581 ,109223224
1582 ,114039981
1583 ,114450737
1584 ,107312779
1585 ,112546463
1586 ,106409063
1587 ,110311062
1588 ,101394144
1589 ,101937802
1590 ,99662312
1591 ,100966185
1592 ,100402953
1593 ,112542300
1594 ,112227915
1595 ,111523821
1596 ,113229981
1597 ,108819822
1598 ,113327747
1599 ,98599061
1600 ,112757199
1601 ,100016250
1602 ,113531774
1603 ,113075987
1604 ,104094401
1605 ,115722406
1606 ,95629803
1607 ,115198337
1608 ,115399764
1609 ,103165817
1610 ,114071616
1611 ,104257142
1612 ,108502212
1613 ,112386013
1614 ,99748068
1615 ,116950714
1616 ,110982629
1617 ,109458869
1618 ,113466481
1619 ,97043463
1620 ,109079190
1621 ,116311368
1622 ,96597889
1623 ,110458021
1624 ,119346536
1625 ,115150047
1626 ,102212373
1627 ,111645055
1628 ,115592102
1629 ,105657058
1630 ,106065405
1631 ,118598844
1632 ,118132519
1633 ,96210878
1634 ,111952156
1635 ,119658263
1636 ,119989093
1637 ,104210010
1638 ,93527313
1639 ,106813353
1640 ,114675814
1641 ,118687848
1642 ,117839173
1643 ,115031508
1644 ,92045441
1645 ,96951799
1646 ,103196526
1647 ,110359660
1648 ,115133682
1649 ,114662649
1650 ,113705392
1651 ,119511296
1652 ,120544980
1653 ,119142760
1654 ,99506267
1655 ,101325916
1656 ,102673140
1657 ,111211226
1658 ,114595610
1659 ,111513621
1660 ,119352947
1661 ,118922918
1662 ,118307275
1663 ,113281221
1664 ,99176315
1665 ,92328243
1666 ,98395580
1667 ,100960325
1668 ,105812773
1669 ,109034702
